record_type,pair_id,request_id,category,token_bucket,modality,layer,tokens,vision_tokens,text_tokens,total_assignments,vision_assignments,text_assignments,vision_fraction,R_R0,R_R1,R_R2,R_R3,V_R0,V_R1,V_R2,V_R3,T_R0,T_R1,T_R2,T_R3,active_ranks_R,critical_rank_R,critical_rank_V,critical_rank_T,critical_V_eq_R,critical_T_eq_R
request_layer,20,text_20_tui_model_selection,text_only,large,text,23,1255,0,1255,10040,0,10040,0.0,2509,2651,2129,2751,0,0,0,0,2509,2651,2129,2751,4,3,-1,3,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,24,1255,0,1255,10040,0,10040,0.0,2332,2081,1893,3734,0,0,0,0,2332,2081,1893,3734,4,3,-1,3,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,25,1255,0,1255,10040,0,10040,0.0,2244,2216,1918,3662,0,0,0,0,2244,2216,1918,3662,4,3,-1,3,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,26,1255,0,1255,10040,0,10040,0.0,3324,2045,2539,2132,0,0,0,0,3324,2045,2539,2132,4,0,-1,0,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,27,1255,0,1255,10040,0,10040,0.0,1448,2695,3485,2412,0,0,0,0,1448,2695,3485,2412,4,2,-1,2,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,28,1255,0,1255,10040,0,10040,0.0,2239,2598,3277,1926,0,0,0,0,2239,2598,3277,1926,4,2,-1,2,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,29,1255,0,1255,10040,0,10040,0.0,2341,1790,3076,2833,0,0,0,0,2341,1790,3076,2833,4,2,-1,2,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,30,1255,0,1255,10040,0,10040,0.0,2027,2363,3576,2074,0,0,0,0,2027,2363,3576,2074,4,2,-1,2,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,31,1255,0,1255,10040,0,10040,0.0,2519,2127,2066,3328,0,0,0,0,2519,2127,2066,3328,4,3,-1,3,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,32,1255,0,1255,10040,0,10040,0.0,2341,3634,1569,2496,0,0,0,0,2341,3634,1569,2496,4,1,-1,1,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,33,1255,0,1255,10040,0,10040,0.0,1488,3551,1614,3387,0,0,0,0,1488,3551,1614,3387,4,1,-1,1,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,34,1255,0,1255,10040,0,10040,0.0,1629,2598,2818,2995,0,0,0,0,1629,2598,2818,2995,4,3,-1,3,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,35,1255,0,1255,10040,0,10040,0.0,3080,2367,2348,2245,0,0,0,0,3080,2367,2348,2245,4,0,-1,0,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,36,1255,0,1255,10040,0,10040,0.0,2524,1689,1976,3851,0,0,0,0,2524,1689,1976,3851,4,3,-1,3,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,37,1255,0,1255,10040,0,10040,0.0,2193,2539,1865,3443,0,0,0,0,2193,2539,1865,3443,4,3,-1,3,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,38,1255,0,1255,10040,0,10040,0.0,2695,2353,2561,2431,0,0,0,0,2695,2353,2561,2431,4,0,-1,0,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,39,1255,0,1255,10040,0,10040,0.0,1743,2293,2993,3011,0,0,0,0,1743,2293,2993,3011,4,3,-1,3,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,40,1255,0,1255,10040,0,10040,0.0,2014,2760,3113,2153,0,0,0,0,2014,2760,3113,2153,4,2,-1,2,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,41,1255,0,1255,10040,0,10040,0.0,2249,2136,3473,2182,0,0,0,0,2249,2136,3473,2182,4,2,-1,2,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,42,1255,0,1255,10040,0,10040,0.0,2629,2586,2610,2215,0,0,0,0,2629,2586,2610,2215,4,0,-1,0,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,43,1255,0,1255,10040,0,10040,0.0,3153,2800,2613,1474,0,0,0,0,3153,2800,2613,1474,4,0,-1,0,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,44,1255,0,1255,10040,0,10040,0.0,3171,1854,3267,1748,0,0,0,0,3171,1854,3267,1748,4,2,-1,2,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,45,1255,0,1255,10040,0,10040,0.0,3270,1566,3372,1832,0,0,0,0,3270,1566,3372,1832,4,2,-1,2,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,46,1255,0,1255,10040,0,10040,0.0,3276,1601,2590,2573,0,0,0,0,3276,1601,2590,2573,4,0,-1,0,False,True
request_layer,20,text_20_tui_model_selection,text_only,large,text,47,1255,0,1255,10040,0,10040,0.0,2842,1924,1576,3698,0,0,0,0,2842,1924,1576,3698,4,3,-1,3,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,0,1590,0,1590,12720,0,12720,0.0,3704,3332,3266,2418,0,0,0,0,3704,3332,3266,2418,4,0,-1,0,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,1,1590,0,1590,12720,0,12720,0.0,2776,4081,3168,2695,0,0,0,0,2776,4081,3168,2695,4,1,-1,1,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,2,1590,0,1590,12720,0,12720,0.0,3440,3523,3371,2386,0,0,0,0,3440,3523,3371,2386,4,1,-1,1,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,3,1590,0,1590,12720,0,12720,0.0,3598,2927,3010,3185,0,0,0,0,3598,2927,3010,3185,4,0,-1,0,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,4,1590,0,1590,12720,0,12720,0.0,4197,2843,3864,1816,0,0,0,0,4197,2843,3864,1816,4,0,-1,0,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,5,1590,0,1590,12720,0,12720,0.0,4148,2762,3663,2147,0,0,0,0,4148,2762,3663,2147,4,0,-1,0,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,6,1590,0,1590,12720,0,12720,0.0,2341,3359,3851,3169,0,0,0,0,2341,3359,3851,3169,4,2,-1,2,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,7,1590,0,1590,12720,0,12720,0.0,3822,2251,2776,3871,0,0,0,0,3822,2251,2776,3871,4,3,-1,3,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,8,1590,0,1590,12720,0,12720,0.0,3420,4462,2300,2538,0,0,0,0,3420,4462,2300,2538,4,1,-1,1,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,9,1590,0,1590,12720,0,12720,0.0,2562,3545,2478,4135,0,0,0,0,2562,3545,2478,4135,4,3,-1,3,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,10,1590,0,1590,12720,0,12720,0.0,3390,3512,2769,3049,0,0,0,0,3390,3512,2769,3049,4,1,-1,1,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,11,1590,0,1590,12720,0,12720,0.0,3147,3029,4030,2514,0,0,0,0,3147,3029,4030,2514,4,2,-1,2,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,12,1590,0,1590,12720,0,12720,0.0,3990,2398,2386,3946,0,0,0,0,3990,2398,2386,3946,4,0,-1,0,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,13,1590,0,1590,12720,0,12720,0.0,3517,3549,2372,3282,0,0,0,0,3517,3549,2372,3282,4,1,-1,1,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,14,1590,0,1590,12720,0,12720,0.0,4051,2694,2973,3002,0,0,0,0,4051,2694,2973,3002,4,0,-1,0,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,15,1590,0,1590,12720,0,12720,0.0,1307,2935,5552,2926,0,0,0,0,1307,2935,5552,2926,4,2,-1,2,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,16,1590,0,1590,12720,0,12720,0.0,3529,2558,4121,2512,0,0,0,0,3529,2558,4121,2512,4,2,-1,2,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,17,1590,0,1590,12720,0,12720,0.0,3333,1650,3464,4273,0,0,0,0,3333,1650,3464,4273,4,3,-1,3,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,18,1590,0,1590,12720,0,12720,0.0,2929,2841,4134,2816,0,0,0,0,2929,2841,4134,2816,4,2,-1,2,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,19,1590,0,1590,12720,0,12720,0.0,3675,2940,2884,3221,0,0,0,0,3675,2940,2884,3221,4,0,-1,0,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,20,1590,0,1590,12720,0,12720,0.0,3351,4199,2291,2879,0,0,0,0,3351,4199,2291,2879,4,1,-1,1,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,21,1590,0,1590,12720,0,12720,0.0,2411,3663,2288,4358,0,0,0,0,2411,3663,2288,4358,4,3,-1,3,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,22,1590,0,1590,12720,0,12720,0.0,3352,3447,2472,3449,0,0,0,0,3352,3447,2472,3449,4,3,-1,3,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,23,1590,0,1590,12720,0,12720,0.0,3549,3371,2863,2937,0,0,0,0,3549,3371,2863,2937,4,0,-1,0,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,24,1590,0,1590,12720,0,12720,0.0,3914,2667,2213,3926,0,0,0,0,3914,2667,2213,3926,4,3,-1,3,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,25,1590,0,1590,12720,0,12720,0.0,3088,3484,2331,3817,0,0,0,0,3088,3484,2331,3817,4,3,-1,3,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,26,1590,0,1590,12720,0,12720,0.0,3808,2510,3616,2786,0,0,0,0,3808,2510,3616,2786,4,0,-1,0,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,27,1590,0,1590,12720,0,12720,0.0,1616,2914,5166,3024,0,0,0,0,1616,2914,5166,3024,4,2,-1,2,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,28,1590,0,1590,12720,0,12720,0.0,2989,3388,4441,1902,0,0,0,0,2989,3388,4441,1902,4,2,-1,2,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,29,1590,0,1590,12720,0,12720,0.0,3257,1965,3159,4339,0,0,0,0,3257,1965,3159,4339,4,3,-1,3,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,30,1590,0,1590,12720,0,12720,0.0,2168,2870,4765,2917,0,0,0,0,2168,2870,4765,2917,4,2,-1,2,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,31,1590,0,1590,12720,0,12720,0.0,3604,2566,2923,3627,0,0,0,0,3604,2566,2923,3627,4,3,-1,3,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,32,1590,0,1590,12720,0,12720,0.0,3443,4219,2194,2864,0,0,0,0,3443,4219,2194,2864,4,1,-1,1,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,33,1590,0,1590,12720,0,12720,0.0,2471,4172,2286,3791,0,0,0,0,2471,4172,2286,3791,4,1,-1,1,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,34,1590,0,1590,12720,0,12720,0.0,3558,2899,3317,2946,0,0,0,0,3558,2899,3317,2946,4,0,-1,0,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,35,1590,0,1590,12720,0,12720,0.0,4746,2651,2954,2369,0,0,0,0,4746,2651,2954,2369,4,0,-1,0,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,36,1590,0,1590,12720,0,12720,0.0,5055,1772,2457,3436,0,0,0,0,5055,1772,2457,3436,4,0,-1,0,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,37,1590,0,1590,12720,0,12720,0.0,3522,4297,1814,3087,0,0,0,0,3522,4297,1814,3087,4,1,-1,1,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,38,1590,0,1590,12720,0,12720,0.0,2825,3290,4238,2367,0,0,0,0,2825,3290,4238,2367,4,2,-1,2,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,39,1590,0,1590,12720,0,12720,0.0,1778,2435,4931,3576,0,0,0,0,1778,2435,4931,3576,4,2,-1,2,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,40,1590,0,1590,12720,0,12720,0.0,2981,3182,4460,2097,0,0,0,0,2981,3182,4460,2097,4,2,-1,2,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,41,1590,0,1590,12720,0,12720,0.0,3092,1723,4269,3636,0,0,0,0,3092,1723,4269,3636,4,2,-1,2,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,42,1590,0,1590,12720,0,12720,0.0,3839,2956,1754,4171,0,0,0,0,3839,2956,1754,4171,4,3,-1,3,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,43,1590,0,1590,12720,0,12720,0.0,3427,2214,3374,3705,0,0,0,0,3427,2214,3374,3705,4,3,-1,3,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,44,1590,0,1590,12720,0,12720,0.0,2585,1852,2841,5442,0,0,0,0,2585,1852,2841,5442,4,3,-1,3,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,45,1590,0,1590,12720,0,12720,0.0,2879,3158,4284,2399,0,0,0,0,2879,3158,4284,2399,4,2,-1,2,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,46,1590,0,1590,12720,0,12720,0.0,3818,2600,3974,2328,0,0,0,0,3818,2600,3974,2328,4,2,-1,2,False,True
request_layer,21,text_21_fast_gptq,text_only,large,text,47,1590,0,1590,12720,0,12720,0.0,4005,3166,1070,4479,0,0,0,0,4005,3166,1070,4479,4,3,-1,3,False,True
request_layer,22,text_22_retina,text_only,large,text,0,1957,0,1957,15656,0,15656,0.0,3568,3941,4211,3936,0,0,0,0,3568,3941,4211,3936,4,2,-1,2,False,True
request_layer,22,text_22_retina,text_only,large,text,1,1957,0,1957,15656,0,15656,0.0,3887,2605,4425,4739,0,0,0,0,3887,2605,4425,4739,4,3,-1,3,False,True
request_layer,22,text_22_retina,text_only,large,text,2,1957,0,1957,15656,0,15656,0.0,3936,3863,5068,2789,0,0,0,0,3936,3863,5068,2789,4,2,-1,2,False,True
request_layer,22,text_22_retina,text_only,large,text,3,1957,0,1957,15656,0,15656,0.0,4151,3710,4745,3050,0,0,0,0,4151,3710,4745,3050,4,2,-1,2,False,True
request_layer,22,text_22_retina,text_only,large,text,4,1957,0,1957,15656,0,15656,0.0,3704,3529,5161,3262,0,0,0,0,3704,3529,5161,3262,4,2,-1,2,False,True
request_layer,22,text_22_retina,text_only,large,text,5,1957,0,1957,15656,0,15656,0.0,4197,3675,4712,3072,0,0,0,0,4197,3675,4712,3072,4,2,-1,2,False,True
request_layer,22,text_22_retina,text_only,large,text,6,1957,0,1957,15656,0,15656,0.0,3514,4034,4490,3618,0,0,0,0,3514,4034,4490,3618,4,2,-1,2,False,True
request_layer,22,text_22_retina,text_only,large,text,7,1957,0,1957,15656,0,15656,0.0,4578,2946,3883,4249,0,0,0,0,4578,2946,3883,4249,4,0,-1,0,False,True
request_layer,22,text_22_retina,text_only,large,text,8,1957,0,1957,15656,0,15656,0.0,3642,5886,2914,3214,0,0,0,0,3642,5886,2914,3214,4,1,-1,1,False,True
request_layer,22,text_22_retina,text_only,large,text,9,1957,0,1957,15656,0,15656,0.0,2842,4248,3535,5031,0,0,0,0,2842,4248,3535,5031,4,3,-1,3,False,True
request_layer,22,text_22_retina,text_only,large,text,10,1957,0,1957,15656,0,15656,0.0,3635,4311,3350,4360,0,0,0,0,3635,4311,3350,4360,4,3,-1,3,False,True
request_layer,22,text_22_retina,text_only,large,text,11,1957,0,1957,15656,0,15656,0.0,3178,4105,4827,3546,0,0,0,0,3178,4105,4827,3546,4,2,-1,2,False,True
request_layer,22,text_22_retina,text_only,large,text,12,1957,0,1957,15656,0,15656,0.0,3472,3431,3398,5355,0,0,0,0,3472,3431,3398,5355,4,3,-1,3,False,True
request_layer,22,text_22_retina,text_only,large,text,13,1957,0,1957,15656,0,15656,0.0,3482,3785,3278,5111,0,0,0,0,3482,3785,3278,5111,4,3,-1,3,False,True
request_layer,22,text_22_retina,text_only,large,text,14,1957,0,1957,15656,0,15656,0.0,5489,2975,2725,4467,0,0,0,0,5489,2975,2725,4467,4,0,-1,0,False,True
request_layer,22,text_22_retina,text_only,large,text,15,1957,0,1957,15656,0,15656,0.0,2359,4052,5781,3464,0,0,0,0,2359,4052,5781,3464,4,2,-1,2,False,True
request_layer,22,text_22_retina,text_only,large,text,16,1957,0,1957,15656,0,15656,0.0,3470,3195,5379,3612,0,0,0,0,3470,3195,5379,3612,4,2,-1,2,False,True
request_layer,22,text_22_retina,text_only,large,text,17,1957,0,1957,15656,0,15656,0.0,4035,2917,4737,3967,0,0,0,0,4035,2917,4737,3967,4,2,-1,2,False,True
request_layer,22,text_22_retina,text_only,large,text,18,1957,0,1957,15656,0,15656,0.0,3623,3977,4546,3510,0,0,0,0,3623,3977,4546,3510,4,2,-1,2,False,True
request_layer,22,text_22_retina,text_only,large,text,19,1957,0,1957,15656,0,15656,0.0,4379,3471,3791,4015,0,0,0,0,4379,3471,3791,4015,4,0,-1,0,False,True
request_layer,22,text_22_retina,text_only,large,text,20,1957,0,1957,15656,0,15656,0.0,3647,5390,3095,3524,0,0,0,0,3647,5390,3095,3524,4,1,-1,1,False,True
request_layer,22,text_22_retina,text_only,large,text,21,1957,0,1957,15656,0,15656,0.0,3233,4092,2896,5435,0,0,0,0,3233,4092,2896,5435,4,3,-1,3,False,True
request_layer,22,text_22_retina,text_only,large,text,22,1957,0,1957,15656,0,15656,0.0,3954,4199,2936,4567,0,0,0,0,3954,4199,2936,4567,4,3,-1,3,False,True
request_layer,22,text_22_retina,text_only,large,text,23,1957,0,1957,15656,0,15656,0.0,3892,4096,3933,3735,0,0,0,0,3892,4096,3933,3735,4,1,-1,1,False,True
request_layer,22,text_22_retina,text_only,large,text,24,1957,0,1957,15656,0,15656,0.0,4121,3186,3226,5123,0,0,0,0,4121,3186,3226,5123,4,3,-1,3,False,True
request_layer,22,text_22_retina,text_only,large,text,25,1957,0,1957,15656,0,15656,0.0,3408,3979,2965,5304,0,0,0,0,3408,3979,2965,5304,4,3,-1,3,False,True
request_layer,22,text_22_retina,text_only,large,text,26,1957,0,1957,15656,0,15656,0.0,5271,2784,3500,4101,0,0,0,0,5271,2784,3500,4101,4,0,-1,0,False,True
request_layer,22,text_22_retina,text_only,large,text,27,1957,0,1957,15656,0,15656,0.0,2678,4238,5031,3709,0,0,0,0,2678,4238,5031,3709,4,2,-1,2,False,True
request_layer,22,text_22_retina,text_only,large,text,28,1957,0,1957,15656,0,15656,0.0,2992,3530,5891,3243,0,0,0,0,2992,3530,5891,3243,4,2,-1,2,False,True
request_layer,22,text_22_retina,text_only,large,text,29,1957,0,1957,15656,0,15656,0.0,4019,3081,4496,4060,0,0,0,0,4019,3081,4496,4060,4,2,-1,2,False,True
request_layer,22,text_22_retina,text_only,large,text,30,1957,0,1957,15656,0,15656,0.0,2901,4043,5478,3234,0,0,0,0,2901,4043,5478,3234,4,2,-1,2,False,True
request_layer,22,text_22_retina,text_only,large,text,31,1957,0,1957,15656,0,15656,0.0,4383,2971,3963,4339,0,0,0,0,4383,2971,3963,4339,4,0,-1,0,False,True
request_layer,22,text_22_retina,text_only,large,text,32,1957,0,1957,15656,0,15656,0.0,3591,5484,3003,3578,0,0,0,0,3591,5484,3003,3578,4,1,-1,1,False,True
request_layer,22,text_22_retina,text_only,large,text,33,1957,0,1957,15656,0,15656,0.0,3118,4937,3071,4530,0,0,0,0,3118,4937,3071,4530,4,1,-1,1,False,True
request_layer,22,text_22_retina,text_only,large,text,34,1957,0,1957,15656,0,15656,0.0,3998,3822,3663,4173,0,0,0,0,3998,3822,3663,4173,4,3,-1,3,False,True
request_layer,22,text_22_retina,text_only,large,text,35,1957,0,1957,15656,0,15656,0.0,4655,3572,4490,2939,0,0,0,0,4655,3572,4490,2939,4,0,-1,0,False,True
request_layer,22,text_22_retina,text_only,large,text,36,1957,0,1957,15656,0,15656,0.0,3837,2923,3779,5117,0,0,0,0,3837,2923,3779,5117,4,3,-1,3,False,True
request_layer,22,text_22_retina,text_only,large,text,37,1957,0,1957,15656,0,15656,0.0,3360,4575,3178,4543,0,0,0,0,3360,4575,3178,4543,4,1,-1,1,False,True
request_layer,22,text_22_retina,text_only,large,text,38,1957,0,1957,15656,0,15656,0.0,4244,3047,3938,4427,0,0,0,0,4244,3047,3938,4427,4,3,-1,3,False,True
request_layer,22,text_22_retina,text_only,large,text,39,1957,0,1957,15656,0,15656,0.0,3223,4138,4143,4152,0,0,0,0,3223,4138,4143,4152,4,3,-1,3,False,True
request_layer,22,text_22_retina,text_only,large,text,40,1957,0,1957,15656,0,15656,0.0,2973,3826,5090,3767,0,0,0,0,2973,3826,5090,3767,4,2,-1,2,False,True
request_layer,22,text_22_retina,text_only,large,text,41,1957,0,1957,15656,0,15656,0.0,3931,3813,4966,2946,0,0,0,0,3931,3813,4966,2946,4,2,-1,2,False,True
request_layer,22,text_22_retina,text_only,large,text,42,1957,0,1957,15656,0,15656,0.0,3879,4174,3547,4056,0,0,0,0,3879,4174,3547,4056,4,1,-1,1,False,True
request_layer,22,text_22_retina,text_only,large,text,43,1957,0,1957,15656,0,15656,0.0,4480,4673,4516,1987,0,0,0,0,4480,4673,4516,1987,4,1,-1,1,False,True
request_layer,22,text_22_retina,text_only,large,text,44,1957,0,1957,15656,0,15656,0.0,4984,3373,4200,3099,0,0,0,0,4984,3373,4200,3099,4,0,-1,0,False,True
request_layer,22,text_22_retina,text_only,large,text,45,1957,0,1957,15656,0,15656,0.0,5177,2629,4686,3164,0,0,0,0,5177,2629,4686,3164,4,0,-1,0,False,True
request_layer,22,text_22_retina,text_only,large,text,46,1957,0,1957,15656,0,15656,0.0,5740,2443,3939,3534,0,0,0,0,5740,2443,3939,3534,4,0,-1,0,False,True
request_layer,22,text_22_retina,text_only,large,text,47,1957,0,1957,15656,0,15656,0.0,4685,2961,2678,5332,0,0,0,0,4685,2961,2678,5332,4,3,-1,3,False,True
request_layer,23,text_23_method,text_only,large,text,0,2363,0,2363,18904,0,18904,0.0,4175,4755,5055,4919,0,0,0,0,4175,4755,5055,4919,4,2,-1,2,False,True
request_layer,23,text_23_method,text_only,large,text,1,2363,0,2363,18904,0,18904,0.0,4743,3350,5412,5399,0,0,0,0,4743,3350,5412,5399,4,2,-1,2,False,True
request_layer,23,text_23_method,text_only,large,text,2,2363,0,2363,18904,0,18904,0.0,5044,4198,6254,3408,0,0,0,0,5044,4198,6254,3408,4,2,-1,2,False,True
request_layer,23,text_23_method,text_only,large,text,3,2363,0,2363,18904,0,18904,0.0,5130,4315,5485,3974,0,0,0,0,5130,4315,5485,3974,4,2,-1,2,False,True
request_layer,23,text_23_method,text_only,large,text,4,2363,0,2363,18904,0,18904,0.0,4197,4806,5809,4092,0,0,0,0,4197,4806,5809,4092,4,2,-1,2,False,True
request_layer,23,text_23_method,text_only,large,text,5,2363,0,2363,18904,0,18904,0.0,5892,4357,5046,3609,0,0,0,0,5892,4357,5046,3609,4,0,-1,0,False,True
request_layer,23,text_23_method,text_only,large,text,6,2363,0,2363,18904,0,18904,0.0,4107,4992,5874,3931,0,0,0,0,4107,4992,5874,3931,4,2,-1,2,False,True
request_layer,23,text_23_method,text_only,large,text,7,2363,0,2363,18904,0,18904,0.0,5848,3400,4552,5104,0,0,0,0,5848,3400,4552,5104,4,0,-1,0,False,True
request_layer,23,text_23_method,text_only,large,text,8,2363,0,2363,18904,0,18904,0.0,4675,6679,3472,4078,0,0,0,0,4675,6679,3472,4078,4,1,-1,1,False,True
request_layer,23,text_23_method,text_only,large,text,9,2363,0,2363,18904,0,18904,0.0,3793,5343,4035,5733,0,0,0,0,3793,5343,4035,5733,4,3,-1,3,False,True
request_layer,23,text_23_method,text_only,large,text,10,2363,0,2363,18904,0,18904,0.0,4215,5359,4231,5099,0,0,0,0,4215,5359,4231,5099,4,1,-1,1,False,True
request_layer,23,text_23_method,text_only,large,text,11,2363,0,2363,18904,0,18904,0.0,3464,5467,5555,4418,0,0,0,0,3464,5467,5555,4418,4,2,-1,2,False,True
request_layer,23,text_23_method,text_only,large,text,12,2363,0,2363,18904,0,18904,0.0,4645,3689,4459,6111,0,0,0,0,4645,3689,4459,6111,4,3,-1,3,False,True
request_layer,23,text_23_method,text_only,large,text,13,2363,0,2363,18904,0,18904,0.0,4059,4727,4383,5735,0,0,0,0,4059,4727,4383,5735,4,3,-1,3,False,True
request_layer,23,text_23_method,text_only,large,text,14,2363,0,2363,18904,0,18904,0.0,6811,3890,3002,5201,0,0,0,0,6811,3890,3002,5201,4,0,-1,0,False,True
